First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,SBGN_Status,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,Cyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951727"",""cAMP binds PKA tetramer"")",8951727,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""cAMP induces dissociation of inactive PKA tetramers"")",111925,"Le Novere, N",Same,PKA tetramer:4xcAMP [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"Mahajan, SS",Same,Docked GABA loaded synaptic vesicle [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609744"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2B (GRIN2B)"")",9609744,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""GluN1:GluN2B (GRIN1:GRIN2B) di-heterotetramers bind LIN7:CASK:APBA1, DLG1 and KIF17"")",9610408,"Orlic-Milacic, M",Same,GRIN1:GRIN2B di-heterotetramer [endoplasmic reticulum membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""GluN1:GluN2B (GRIN1:GRIN2B) di-heterotetramers bind LIN7:CASK:APBA1, DLG1 and KIF17"")",9610408,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""KIF17 transports GluN1:GluN2B (GRIN1:GRIN2B) NMDA receptors to the plasma membrane"")",9610627,"Orlic-Milacic, M",Same,GRIN1:GRIN2B di-heterotetramer:LIN7:CASK:APBA1:DLG1:KIF17:Microtubule [transport vesicle membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""KIF17 transports GluN1:GluN2B (GRIN1:GRIN2B) NMDA receptors to the plasma membrane"")",9610627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619542"",""AMPK negatively regulates binding of MAPT to microtubules"")",9619542,"Orlic-Milacic, M",Different,Microtubule [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""KIF17 transports GluN1:GluN2B (GRIN1:GRIN2B) NMDA receptors to the plasma membrane"")",9610627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""GluN1:GluN2B (GRIN1:GRIN2B) di-heterotetramers bind LIN7:CASK:APBA1, DLG1 and KIF17"")",9610408,"Orlic-Milacic, M",Same,Microtubule [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""KIF17 transports GluN1:GluN2B (GRIN1:GRIN2B) NMDA receptors to the plasma membrane"")",9610627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""GluN1:GluN2B (GRIN1:GRIN2B) di-heterotetramers bind LIN7:CASK:APBA1, DLG1 and KIF17"")",9610408,"Orlic-Milacic, M",Same,LIN7:CASK:APBA1 [transport vesicle membrane],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""KIF17 transports GluN1:GluN2B (GRIN1:GRIN2B) NMDA receptors to the plasma membrane"")",9610627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""GluN1:GluN2B (GRIN1:GRIN2B) di-heterotetramers bind LIN7:CASK:APBA1, DLG1 and KIF17"")",9610408,"Orlic-Milacic, M",Same,KIF17 dimer [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610653"",""GluN1:GluN2 (GRIN1:GRIN2) NMDA receptors bind to postsynaptic density proteins"")",9610653,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610879"",""GluN1 (GRIN1) binds to NEFL at postsynaptic density"")",9610879,"Orlic-Milacic, M",Same,"GRIN1:GRIN2 NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610879"",""GluN1 (GRIN1) binds to NEFL at postsynaptic density"")",9610879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611030"",""GluN1 (GRIN1) binds to ACTN2 at postsynaptic density"")",9611030,"Orlic-Milacic, M",Same,"GRIN1:GRIN2 NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611030"",""GluN1 (GRIN1) binds to ACTN2 at postsynaptic density"")",9611030,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611368"",""CaMKII and LRRC7 bind to NMDA receptors at postsynaptic density"")",9611368,"Orlic-Milacic, M",Same,"GRIN1:GRIN2 NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL:ACTN2 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611368"",""CaMKII and LRRC7 bind to NMDA receptors at postsynaptic density"")",9611368,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614185"",""Mg2+ binds GRIN1:GRIN2 NMDA receptors"")",9614185,"Orlic-Milacic, M",Different,GRIN1:GRIN2 NMDA receptors:PSD proteins [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614185"",""Mg2+ binds GRIN1:GRIN2 NMDA receptors"")",9614185,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432172"",""Glycine and glutamate ligands bind GRIN1:GRIN2 NMDA receptor"")",432172,"Mahajan, SS",Same,GRIN1:GRIN2 NMDA receptors:PSD proteins:Mg2+ [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""CALM1:4xCa2+ binds GluN1:GluN2 (GRIN1:GRIN2) NMDA receptors and displaces ACTN2"")",9617326,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611030"",""GluN1 (GRIN1) binds to ACTN2 at postsynaptic density"")",9611030,"Orlic-Milacic, M",Different,ACTN2 homodimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617535"",""Activated calmodulin binds ADCY1,ADCY8"")",9617535,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442715"",""Calmodulin-activated adenylate cyclases ADCY1 and ADCY8 generate cAMP"")",442715,"Mahajan, SS",Same,"ADCY1,ADCY8:CALM1:4xCa2+ [plasma membrane]",Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")",9617583,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445367"",""CaMKII binds activated NMDA receptor"")",445367,"Mahajan, SS",Different,p-T286-CaMKII dodecamer:CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")",9617583,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619449"",""PPM1F dephosphorylates p-T286-CaMKII"")",9619449,"Orlic-Milacic, M",Different,p-T286-CaMKII dodecamer:CALM1:4xCa2+ [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618785"",""Calmodulin binds neurogranin"")",9618785,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"Orlic-Milacic, M",Same,CALM1:NRGN [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442760"",""Activation of RasGRF"")",442760,"Mahajan, SS",Same,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618785"",""Calmodulin binds neurogranin"")",9618785,"Orlic-Milacic, M",Same,NRGN [cytosol],EntityWithAccessionedSequence,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""CaMKII binds activated calmodulin"")",442725,"Mahajan, SS",Different,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617535"",""Activated calmodulin binds ADCY1,ADCY8"")",9617535,"Orlic-Milacic, M",Same,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619376"",""CAMK1 binds calmodulin"")",9619376,"Orlic-Milacic, M",Same,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619214"",""CaMKK binds activated calmodulin in the cytosol"")",9619214,"Mahajan, SS",Same,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")",9618811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""CALM1:4xCa2+ binds GluN1:GluN2 (GRIN1:GRIN2) NMDA receptors and displaces ACTN2"")",9617326,"Orlic-Milacic, M",Same,CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""Activated calmodulin dissociates from CaMKII-gamma"")",9618834,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111913"",""Calmodulin binds CAMK4"")",111913,"Le Novere, N",Same,CALM1:4xCa2+ [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""Activated calmodulin dissociates from CaMKII-gamma"")",9618834,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618863"",""CaMKK binds activated calmodulin in the nucleus"")",9618863,"Mahajan, SS",Same,CALM1:4xCa2+ [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618863"",""CaMKK binds activated calmodulin in the nucleus"")",9618863,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442749"",""CaMKK autophosphorylates in the nucleus"")",442749,"Mahajan, SS",Same,CaMKK:CALM1:4xCa2+ [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")",9619125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111915"",""CAMK4 autophosphorylates"")",111915,"Le Novere, N",Same,p-T200-CAMK4:CALM1:4xCa2+ [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")",9619125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619430"",""PPM1E dephosphorylates CAMK4"")",9619430,"Orlic-Milacic, M",Different,p-T200-CAMK4:CALM1:4xCa2+ [nucleoplasm],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619127"",""CAMK4 binds KPNA2"")",9619127,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112282"",""CAMK4 enters the nucleus"")",112282,"Le Novere, N",Same,CAMK4:KPNA2 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619214"",""CaMKK binds activated calmodulin in the cytosol"")",9619214,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619355"",""CaMKK autophosphorylates in the cytosol"")",9619355,"Mahajan, SS",Same,CaMKK:CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619355"",""CaMKK autophosphorylates in the cytosol"")",9619355,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""CaMKKs phosphorylate CAMK1"")",9619367,"Orlic-Milacic, M",Same,p-CaMKK:CALM1:4xCa2+ [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""CaMKKs phosphorylate CAMK1"")",9619367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619783"",""CAMK1 phosphorylates ARHGEF7-1"")",9619783,"Orlic-Milacic, M",Same,p-T177-CAMK1:CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""CaMKKs phosphorylate CAMK1"")",9619367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619467"",""PPM1F dephosphorylates CAMK1"")",9619467,"Orlic-Milacic, M",Same,p-T177-CAMK1:CALM1:4xCa2+ [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619376"",""CAMK1 binds calmodulin"")",9619376,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""CaMKKs phosphorylate CAMK1"")",9619367,"Orlic-Milacic, M",Same,CAMK1:CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619430"",""PPM1E dephosphorylates CAMK4"")",9619430,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")",9619125,"Orlic-Milacic, M",Different,CAMK4:CALM1:4xCa2+ [nucleoplasm],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619449"",""PPM1F dephosphorylates p-T286-CaMKII"")",9619449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")",9617583,"Mahajan, SS",Different,CaMKII dodecamer:CALM1:4xCa2+ [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619467"",""PPM1F dephosphorylates CAMK1"")",9619467,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""CaMKKs phosphorylate CAMK1"")",9619367,"Orlic-Milacic, M",Same,CAMK1:CALM1:4xCa2+ [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619478"",""CAMKK2 phosphorylates AMPK"")",9619478,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619542"",""AMPK negatively regulates binding of MAPT to microtubules"")",9619542,"Orlic-Milacic, M",Same,p-AMPK heterotrimer [cytosol],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619478"",""CAMKK2 phosphorylates AMPK"")",9619478,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619515"",""AMPK phosphorylates MAPT"")",9619515,"Orlic-Milacic, M",Same,p-AMPK heterotrimer [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619783"",""CAMK1 phosphorylates ARHGEF7-1"")",9619783,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619803"",""p-S516-ARHGEF7 activates RAC1"")",9619803,"Orlic-Milacic, M",Same,GIT1:p-S516-ARHGEF7-1 [cytosol],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649108"",""HTR3A pentamer binds 5HT"")",9649108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648983"",""HTR3A pentamer:5HT transports Na+,K+,Ca2+"")",9648983,"Jassal, B",Same,HTR3A pentamer:5HT [plasma membrane],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""PKA phosphorylates CREB1"")",111919,"Le Novere, N",Same,PRKACB [nucleoplasm],EntityWithAccessionedSequence,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""PKA phosphorylates CREB1"")",111919,"Le Novere, N",Same,PRKACG [nucleoplasm],EntityWithAccessionedSequence,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""PKA phosphorylates CREB1"")",111919,"Le Novere, N",Same,PRKACA [nucleoplasm],EntityWithAccessionedSequence,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""cAMP induces dissociation of inactive PKA tetramers"")",111925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"Le Novere, N",Same,PRKACA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""cAMP induces dissociation of inactive PKA tetramers"")",111925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"Le Novere, N",Same,PRKACB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""cAMP induces dissociation of inactive PKA tetramers"")",111925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""PKA catalytic subunit translocates to the nucleus"")",111924,"Le Novere, N",Same,PRKACG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN1 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN2 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN3 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN1 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN2 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN3 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN1 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN2 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,SYN3 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN1 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN2 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,SYN3 [clathrin-sculpted monoamine transport vesicle membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""Trafficking of GluR1-containing  AMPA receptors"")",416320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""Ca permeable AMPA receptor ligand binding"")",420977,"Mahajan, SS",Same,GluR1 receptors [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""Trafficking of GluR1-containing  AMPA receptors"")",416320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""Ca permeable AMPA receptor ligand binding"")",420977,"Mahajan, SS",Same,AMPA receptors containing GluR1 (heteromers) [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""Trafficking of GluR1-containing  AMPA receptors"")",416320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849881"",""SALM2 associate with AMPA and NMDA receptors"")",8849881,"Garapati, P V",Different,GluR1 receptors [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""Trafficking of GluR1-containing  AMPA receptors"")",416320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849881"",""SALM2 associate with AMPA and NMDA receptors"")",8849881,"Garapati, P V",Different,AMPA receptors containing GluR1 (heteromers) [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""Endocytosis of Ca impermeable AMPA receptors"")",421007,"Mahajan, SS",Same,GRIP1 [plasma membrane],EntityWithAccessionedSequence,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""Endocytosis of Ca impermeable AMPA receptors"")",421007,"Mahajan, SS",Same,GRIP2 [plasma membrane],EntityWithAccessionedSequence,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""Trafficking of GluR2-containing AMPA receptors to synapse"")",416985,"Mahajan, SS",Same,GRIP1 [plasma membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
